	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	Fèmen (7434)	Petite (7520) 	At Centre de convention et d'exposition de Hong Kong 1 Expo Dr, Hong Kong Catégories: Industrie de la santé, Médecine et équipement médical, Dentaire Mots clés: Dentaire, Équipement dentaire, Instrument orthodontique, Produits de soins de santé bucco-dentaire, Maladie parodontale, Médecine orale 	19	208	False	0.5797347
1	Kidonk, nou fè atansyon pou n pa di yon moun oswa yon istwa se lonbray yon lòt moun oswa yon lòt bagay ki gen pou vini si n pa jwenn bonjan rezon nan Ekriti yo pou n fè sa.”	Mais nous ne devrions pas donner une signification symbolique à un récit si rien dans la Bible ne nous permet de le faire. » La Bible ne dit pas que les villes de refuge devaient représenter quelque chose de plus important, autrement dit être un antitype, dans l’avenir.	Ceux-ci ont été achetés d’entre les humains comme prémices pour Dieu et pour l’Agneau. ” — Révélation 14:4.	375	989	False	0.46470952
2	Kris konnen chak sèvitè l Bondye chwazi pou al nan syèl ka kontinye rete fidèl pou l resevwa bèl rekonpans li an!	Christ sait que chacun de ses serviteurs oints peut rester fidèle et recevoir la merveilleuse récompense.	CXMET - Chine tantale fils fabricants, fournisseurs, usine, entreprise, vente en gros 	139	844	False	0.43686056
3	iWorld Digital Ekspozisyon Mondyal la	Expo du monde numérique iWorld 	Royal Air Maroc 	482	967	False	0.25968027
4	Rekòmande pou dlo ki baze Décoratifs Peintures, Impressions Textile, dlo te baze Encre.	Recommander à base d’eau, encres à base d’eau de peintures décoratives, impressions Textile. 	Effets pharmacologiques de Permanganate de Potassium 	179	225	False	0.38006973
5	DOROTA, yon Temwen Jewova pyonye pèmanan nan peyi Polòy, te mennen yon pitit gason li ki gen 14 an nan klinik nan lekòl li pou yon vizit woutin.	DOROTA, Témoin de Jéhovah ministre à plein temps en Pologne, accompagne son fils de 14 ans à l’infirmerie de son école pour une visite de routine.	Accessible aux joueurs français, ce site de paris en ligne fonctionne légalement sur la base d’une licence délivrée par l’autorité du jeu Curaçao. Sans utiliser de réseau privé virtuel (VPN) et avec vos informations réelles, vous pouvez vous inscrire sur 1xbet pour profiter des offres globales et parier sur une variété de sports extraordinaires offrant les meilleures opportunités sur le marché. 	551	977	False	0.5081773
6	Yo te menm konn gen relasyon seksyèl imoral ak yon seri medam ki te konn vin nan tabènak la !	Ils avaient même des relations immorales avec des femmes qui se rendaient au tabernacle !	Réception à la chaîne de télévision «Тлум HD», axée sur les enfants jusqu'à 12 années, inclus dans le groupe de chaînes thématiques, la «télévision Numérique» (VGTRK et «Rostelecom»). Auparavant, les téléspectateurs russes ont déjà évalué les kids channel «Mult» et Ani, créé par ce groupe. 	12	47	False	0.4030378
7	jwe: 29,149 Tags: zevo, zevo Jwèt	Pièces: 51,604 Mots clés: Zevo, Zevo Jeux 	Politique de remboursement et de report: Veuillez noter que les frais de BLSR ne sont pas remboursables. Les demandes de report d'une session doivent être effectuées au moins deux jours à l'avance (heures 48). 	79	187	False	0.22096193
8	Pou Gason: Nandrolon laurate poud pa apwouve pou itilize nan moun. Prensip preskripsyon pa disponib. Lè yo itilize pou rezon fizik- oswa pèfòmans-amelyore, yon dòz 200-400 mg bay chak jou 7-10 ki pi komen, pran nan sik 8 XXUMX semèn nan longè. Nivo sa a se ase pou pifò itilizatè yo avi pwogrè mezirab nan mas nan misk mèg ak fòs, ki ta dwe akonpaye pa yon nivo ki ba nan estwojèn ak aktivite Androjenik. Pi wo dòz (12-450 mg chak jou 600-7) ap separe yon efè anabolizan pi fò, men li ka difisil yo bay konsantrasyon nan relativman ba sa a esteroyid anjeneral yo te jwenn nan. Olye de sa, anpil patisipe nan konbine ajan sa a ak lòt estewoyid anabolizan / Androjenik. . Bay pwopriyete li yo, li sanble anfòm byen pou tou de bulking ak koupe rezon, e yo ka rezonab ranplase Deca-Durabolin nan sik.	Pour hommes: La poudre de laurate de nandrolone n’est pas approuvée chez l’homme. Les directives de prescription ne sont pas disponibles. Lorsqu'elle est utilisée à des fins d'amélioration du physique ou de la performance, une dose de 200-400 en mg, administrée tous les jours 7-10, est généralement prise en cycles de 8 à 12, en semaines. Ce niveau est suffisant pour que la plupart des utilisateurs remarquent des gains mesurables en masse musculaire maigre et en force, qui doivent être accompagnés d'un faible niveau d'activité œstrogénique et androgène. Des doses plus élevées (mg 450-600 tous les jours 7-10) conféreront un effet anabolique plus fort, mais peuvent s'avérer difficiles en raison de la concentration relativement faible de ce stéroïde. Au lieu de cela, beaucoup optent pour associer cet agent à d'autres stéroïdes anabolisants / androgènes . Compte tenu de ses propriétés, il semble bien convenir à la fois au groupage et à la coupe, et peut remplacer raisonnablement le Deca-Durabolin plusieurs fois. 	l' Institut Design recherche Xianyang 	725	56	False	0.4753989
9	Polish komèsyal telewizja Puls ap agrandi distribisyon li yo nan definisyon wo (HDTV).	Polonais commercial Telewizja Puls élargit sa distribution en haute définition (HDTV). 	Tu peux gagner la lutte contre Satan, son monde méchant et tout mauvais désir !	529	154	False	0.42181468
